Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-02-10 08:30:00+00:00,1248.5999755859375,1249.4000244140625,1248.449951171875,1248.9000244140625,60757
2025-02-10 08:35:00+00:00,1248.050048828125,1248.8499755859375,1248.050048828125,1248.5999755859375,62417
2025-02-10 08:40:00+00:00,1248.199951171875,1248.800048828125,1248.0,1248.050048828125,55750
2025-02-10 08:45:00+00:00,1248.300048828125,1248.800048828125,1247.6500244140625,1248.199951171875,70382
2025-02-10 08:50:00+00:00,1247.9000244140625,1248.1500244140625,1247.0,1248.050048828125,82141
2025-02-10 08:55:00+00:00,1247.800048828125,1248.449951171875,1247.5,1247.6500244140625,38833
2025-02-10 09:00:00+00:00,1248.300048828125,1249.0,1247.75,1247.800048828125,51357
2025-02-10 09:05:00+00:00,1250.1500244140625,1251.0,1248.4000244140625,1248.4000244140625,111007
2025-02-10 09:10:00+00:00,1250.0999755859375,1251.3499755859375,1250.0,1250.1500244140625,95415
2025-02-10 09:15:00+00:00,1250.0,1250.9000244140625,1249.0,1250.0999755859375,108890
2025-02-10 09:20:00+00:00,1250.5,1251.199951171875,1249.5999755859375,1250.0,112211
2025-02-10 09:25:00+00:00,1251.300048828125,1251.449951171875,1250.5,1250.6500244140625,67055
2025-02-10 09:30:00+00:00,1253.5,1253.550048828125,1251.25,1251.25,205957
2025-02-10 09:35:00+00:00,1254.0,1254.550048828125,1253.0999755859375,1253.550048828125,253743
2025-02-10 09:40:00+00:00,1254.0,1254.800048828125,1252.9000244140625,1254.050048828125,265211
2025-02-10 09:45:00+00:00,1253.699951171875,1254.0999755859375,1252.0,1253.9000244140625,295919
2025-02-10 09:50:00+00:00,1253.949951171875,1254.1500244140625,1253.449951171875,1253.75,215882
2025-02-10 09:55:00+00:00,1254.5999755859375,1254.699951171875,1253.8499755859375,1253.9000244140625,226070
2025-02-11 03:45:00+00:00,1258.5,1263.050048828125,1257.5,1260.4000244140625,0
2025-02-11 03:50:00+00:00,1254.949951171875,1259.0,1254.800048828125,1258.1500244140625,150326
2025-02-11 03:55:00+00:00,1254.699951171875,1254.9000244140625,1253.0,1254.9000244140625,158713
2025-02-11 04:00:00+00:00,1255.9000244140625,1257.4000244140625,1254.300048828125,1254.75,112229
2025-02-11 04:05:00+00:00,1256.550048828125,1257.0,1255.25,1255.9000244140625,72101
2025-02-11 04:10:00+00:00,1257.0,1258.800048828125,1255.550048828125,1256.699951171875,93471
2025-02-11 04:15:00+00:00,1254.5,1257.199951171875,1254.449951171875,1257.199951171875,68651
2025-02-11 04:20:00+00:00,1252.550048828125,1255.199951171875,1251.5,1254.75,103301
2025-02-11 04:25:00+00:00,1251.25,1252.5,1250.199951171875,1252.300048828125,81257
2025-02-11 04:30:00+00:00,1252.699951171875,1253.0,1251.0999755859375,1251.4000244140625,68226
2025-02-11 04:35:00+00:00,1254.0,1255.0,1251.800048828125,1252.5,67962
2025-02-11 04:40:00+00:00,1252.8499755859375,1254.5,1252.1500244140625,1253.75,71389
2025-02-11 04:45:00+00:00,1253.6500244140625,1254.5,1252.449951171875,1252.449951171875,63476
2025-02-11 04:50:00+00:00,1255.0,1255.75,1253.5999755859375,1253.5999755859375,60545
2025-02-11 04:55:00+00:00,1256.800048828125,1257.0,1254.9000244140625,1255.4000244140625,55366
2025-02-11 05:00:00+00:00,1257.0,1258.5,1256.0999755859375,1256.800048828125,69310
2025-02-11 05:05:00+00:00,1256.800048828125,1257.9000244140625,1256.199951171875,1257.3499755859375,61688
2025-02-11 05:10:00+00:00,1256.949951171875,1257.949951171875,1256.5999755859375,1256.8499755859375,60333
2025-02-11 05:15:00+00:00,1254.9000244140625,1257.0,1254.0999755859375,1256.75,84913
2025-02-11 05:20:00+00:00,1254.6500244140625,1256.0,1254.0,1254.9000244140625,55496
2025-02-11 05:25:00+00:00,1252.949951171875,1255.199951171875,1252.6500244140625,1254.6500244140625,60967
2025-02-11 05:30:00+00:00,1253.5,1254.449951171875,1252.8499755859375,1252.8499755859375,87320
2025-02-11 05:35:00+00:00,1254.0,1254.800048828125,1253.199951171875,1253.5999755859375,56830
2025-02-11 05:40:00+00:00,1254.449951171875,1255.3499755859375,1254.0,1254.0,94016
2025-02-11 05:45:00+00:00,1255.4000244140625,1255.8499755859375,1254.449951171875,1254.449951171875,67152
2025-02-11 05:50:00+00:00,1256.949951171875,1257.9000244140625,1255.3499755859375,1255.449951171875,90645
2025-02-11 05:55:00+00:00,1254.8499755859375,1257.5,1254.8499755859375,1256.8499755859375,72077
2025-02-11 06:00:00+00:00,1255.949951171875,1255.949951171875,1254.0,1254.800048828125,66974
2025-02-11 06:05:00+00:00,1256.800048828125,1256.949951171875,1255.8499755859375,1255.949951171875,37545
2025-02-11 06:10:00+00:00,1258.550048828125,1259.550048828125,1256.4000244140625,1256.75,69378
2025-02-11 06:15:00+00:00,1258.050048828125,1259.949951171875,1257.8499755859375,1258.5999755859375,98870
2025-02-11 06:20:00+00:00,1257.1500244140625,1258.5,1256.5,1258.050048828125,37098
2025-02-11 06:25:00+00:00,1256.8499755859375,1257.800048828125,1256.6500244140625,1257.1500244140625,33036
2025-02-11 06:30:00+00:00,1256.199951171875,1257.0,1255.699951171875,1256.9000244140625,37297
2025-02-11 06:35:00+00:00,1256.199951171875,1256.5,1255.800048828125,1256.3499755859375,36024
2025-02-11 06:40:00+00:00,1255.050048828125,1256.4000244140625,1255.050048828125,1256.050048828125,91117
2025-02-11 06:45:00+00:00,1254.300048828125,1255.050048828125,1253.8499755859375,1255.050048828125,56918
2025-02-11 06:50:00+00:00,1253.0,1254.75,1252.800048828125,1254.300048828125,41170
2025-02-11 06:55:00+00:00,1253.0999755859375,1253.75,1252.3499755859375,1252.8499755859375,42952
2025-02-11 07:00:00+00:00,1251.5,1253.1500244140625,1251.0999755859375,1253.0999755859375,42694
2025-02-11 07:05:00+00:00,1251.5999755859375,1251.9000244140625,1251.0,1251.300048828125,37277
2025-02-11 07:10:00+00:00,1252.5999755859375,1253.5999755859375,1251.6500244140625,1251.6500244140625,42978
2025-02-11 07:15:00+00:00,1251.199951171875,1253.3499755859375,1251.199951171875,1252.699951171875,34995
2025-02-11 07:20:00+00:00,1250.8499755859375,1251.25,1250.0999755859375,1251.199951171875,42421
2025-02-11 07:25:00+00:00,1248.0,1251.6500244140625,1247.0,1250.800048828125,151802
2025-02-11 07:30:00+00:00,1244.300048828125,1247.699951171875,1244.199951171875,1247.5999755859375,148545
2025-02-11 07:35:00+00:00,1242.6500244140625,1244.75,1242.4000244140625,1244.300048828125,79496
2025-02-11 07:40:00+00:00,1235.0,1242.800048828125,1234.0,1242.4000244140625,171312
2025-02-11 07:45:00+00:00,1235.800048828125,1238.550048828125,1234.0,1235.050048828125,148778
2025-02-11 07:50:00+00:00,1236.0,1237.0,1235.0,1235.300048828125,100593
2025-02-11 07:55:00+00:00,1232.949951171875,1236.4000244140625,1232.3499755859375,1236.0,101274
2025-02-11 08:00:00+00:00,1233.050048828125,1234.699951171875,1232.1500244140625,1232.5,84230
2025-02-11 08:05:00+00:00,1236.4000244140625,1236.5,1232.5999755859375,1233.050048828125,178804
2025-02-11 08:10:00+00:00,1235.5,1237.0,1234.0999755859375,1236.8499755859375,73525
2025-02-11 08:15:00+00:00,1234.8499755859375,1236.449951171875,1234.5,1235.5,69263
2025-02-11 08:20:00+00:00,1235.1500244140625,1236.300048828125,1234.699951171875,1234.8499755859375,208310
2025-02-11 08:25:00+00:00,1233.199951171875,1235.5,1233.0,1235.1500244140625,70549
2025-02-11 08:30:00+00:00,1230.9000244140625,1233.949951171875,1230.75,1233.3499755859375,130237
2025-02-11 08:35:00+00:00,1231.0999755859375,1231.5,1230.0999755859375,1230.800048828125,107766
2025-02-11 08:40:00+00:00,1234.0,1234.1500244140625,1231.0,1231.0,78669
2025-02-11 08:45:00+00:00,1231.5999755859375,1234.4000244140625,1231.1500244140625,1234.050048828125,75283
2025-02-11 08:50:00+00:00,1233.050048828125,1233.75,1230.4000244140625,1231.5999755859375,107938
2025-02-11 08:55:00+00:00,1232.699951171875,1235.0,1232.4000244140625,1233.0999755859375,93541
2025-02-11 09:00:00+00:00,1233.9000244140625,1234.300048828125,1232.25,1232.800048828125,78850
2025-02-11 09:05:00+00:00,1231.199951171875,1234.0,1231.0,1234.0,119308
2025-02-11 09:10:00+00:00,1232.0999755859375,1232.5999755859375,1230.5,1231.3499755859375,166648
2025-02-11 09:15:00+00:00,1232.8499755859375,1233.949951171875,1232.050048828125,1232.449951171875,182881
2025-02-11 09:20:00+00:00,1234.5,1234.9000244140625,1232.050048828125,1232.9000244140625,203543
2025-02-11 09:25:00+00:00,1231.550048828125,1236.6500244140625,1230.699951171875,1234.699951171875,365060
2025-02-11 09:30:00+00:00,1233.949951171875,1234.4000244140625,1231.199951171875,1231.25,305287
2025-02-11 09:35:00+00:00,1234.300048828125,1235.75,1233.1500244140625,1233.949951171875,280062
2025-02-11 09:40:00+00:00,1234.949951171875,1235.5,1233.5,1234.300048828125,305024
2025-02-11 09:45:00+00:00,1235.5,1236.300048828125,1234.449951171875,1235.0,327195
2025-02-11 09:50:00+00:00,1235.949951171875,1236.800048828125,1235.0,1235.5,351583
2025-02-11 09:55:00+00:00,1234.8499755859375,1238.5,1234.8499755859375,1236.0,190199
2025-02-12 03:45:00+00:00,1221.0999755859375,1225.0,1216.5999755859375,1225.0,0
2025-02-12 03:50:00+00:00,1212.8499755859375,1221.300048828125,1211.5999755859375,1221.0,608258
2025-02-12 03:55:00+00:00,1210.4000244140625,1213.550048828125,1210.199951171875,1212.8499755859375,335342
2025-02-12 04:00:00+00:00,1205.300048828125,1210.199951171875,1205.0,1210.0999755859375,523033
2025-02-12 04:05:00+00:00,1205.800048828125,1208.5,1204.25,1205.050048828125,312969
2025-02-12 04:10:00+00:00,1203.0999755859375,1206.8499755859375,1202.0,1206.3499755859375,545804
2025-02-12 04:15:00+00:00,1195.0,1202.949951171875,1195.0,1202.949951171875,816877
2025-02-12 04:20:00+00:00,1195.4000244140625,1198.0,1193.4000244140625,1195.050048828125,563245
2025-02-12 04:25:00+00:00,1199.75,1200.0,1194.9000244140625,1195.300048828125,374893
2025-02-12 04:30:00+00:00,1199.949951171875,1200.75,1198.300048828125,1200.0,222677
2025-02-12 04:35:00+00:00,1203.449951171875,1203.449951171875,1199.0,1200.0,345346
2025-02-12 04:40:00+00:00,1201.199951171875,1204.0,1199.3499755859375,1203.4000244140625,280229
2025-02-12 04:45:00+00:00,1205.8499755859375,1205.9000244140625,1200.0,1201.1500244140625,417691
2025-02-12 04:50:00+00:00,1206.800048828125,1206.8499755859375,1204.699951171875,1205.9000244140625,410402
2025-02-12 04:55:00+00:00,1206.9000244140625,1208.550048828125,1206.0999755859375,1207.5,417008
2025-02-12 05:00:00+00:00,1208.75,1208.9000244140625,1206.4000244140625,1206.699951171875,215214
2025-02-12 05:05:00+00:00,1210.0999755859375,1211.0,1207.800048828125,1208.6500244140625,343062
2025-02-12 05:10:00+00:00,1207.300048828125,1210.3499755859375,1207.1500244140625,1210.050048828125,377512
2025-02-12 05:15:00+00:00,1211.4000244140625,1212.25,1207.3499755859375,1207.5,218439
2025-02-12 05:20:00+00:00,1210.3499755859375,1211.800048828125,1210.3499755859375,1211.4000244140625,226314
2025-02-12 05:25:00+00:00,1209.8499755859375,1210.5,1208.9000244140625,1210.3499755859375,208787
2025-02-12 05:30:00+00:00,1208.300048828125,1210.050048828125,1207.5999755859375,1209.8499755859375,208277
2025-02-12 05:35:00+00:00,1208.8499755859375,1209.050048828125,1204.199951171875,1208.3499755859375,281377
2025-02-12 05:40:00+00:00,1209.699951171875,1210.4000244140625,1207.550048828125,1208.3499755859375,173913
2025-02-12 05:45:00+00:00,1208.699951171875,1209.699951171875,1208.25,1209.699951171875,101824
2025-02-12 05:50:00+00:00,1210.0,1210.699951171875,1207.8499755859375,1208.6500244140625,388417
2025-02-12 05:55:00+00:00,1210.0,1212.449951171875,1209.0,1210.0,163580
2025-02-12 06:00:00+00:00,1209.25,1211.5999755859375,1208.199951171875,1210.25,257973
2025-02-12 06:05:00+00:00,1210.300048828125,1210.3499755859375,1208.5,1209.300048828125,90110
2025-02-12 06:10:00+00:00,1215.0,1215.0,1210.0,1210.300048828125,203223
2025-02-12 06:15:00+00:00,1214.0,1217.0,1213.25,1215.0,357339
2025-02-12 06:20:00+00:00,1215.4000244140625,1215.449951171875,1211.550048828125,1214.0,161924
2025-02-12 06:25:00+00:00,1216.9000244140625,1219.449951171875,1215.0,1215.1500244140625,200745
2025-02-12 06:30:00+00:00,1218.0999755859375,1218.199951171875,1216.300048828125,1216.449951171875,207258
2025-02-12 06:35:00+00:00,1216.5,1219.0,1216.0,1218.050048828125,156560
2025-02-12 06:40:00+00:00,1216.0,1217.949951171875,1215.5,1216.5,136069
2025-02-12 06:45:00+00:00,1213.050048828125,1216.449951171875,1212.4000244140625,1216.0,145345
2025-02-12 06:50:00+00:00,1212.25,1214.0999755859375,1211.9000244140625,1213.0999755859375,91838
2025-02-12 06:55:00+00:00,1212.6500244140625,1213.949951171875,1211.699951171875,1212.199951171875,163569
2025-02-12 07:00:00+00:00,1216.4000244140625,1217.0,1212.550048828125,1212.6500244140625,119654
2025-02-12 07:05:00+00:00,1215.0,1216.449951171875,1215.0,1216.199951171875,96378
2025-02-12 07:10:00+00:00,1212.75,1215.8499755859375,1212.0,1215.300048828125,167488
2025-02-12 07:15:00+00:00,1215.199951171875,1216.300048828125,1213.050048828125,1213.5,136271
2025-02-12 07:20:00+00:00,1214.75,1217.4000244140625,1214.5,1214.8499755859375,169592
2025-02-12 07:25:00+00:00,1214.300048828125,1215.0,1213.050048828125,1214.75,124703
2025-02-12 07:30:00+00:00,1213.5999755859375,1214.949951171875,1213.0,1214.1500244140625,160727
2025-02-12 07:35:00+00:00,1215.3499755859375,1216.25,1213.199951171875,1213.9000244140625,127238
2025-02-12 07:40:00+00:00,1217.300048828125,1218.550048828125,1215.3499755859375,1215.3499755859375,176198
2025-02-12 07:45:00+00:00,1217.050048828125,1217.75,1216.0,1217.5,91999
2025-02-12 07:50:00+00:00,1217.050048828125,1217.5,1216.300048828125,1217.0,92330
2025-02-12 07:55:00+00:00,1217.300048828125,1217.449951171875,1216.199951171875,1217.050048828125,90296
2025-02-12 08:00:00+00:00,1217.4000244140625,1218.9000244140625,1216.9000244140625,1217.3499755859375,166567
2025-02-12 08:05:00+00:00,1218.25,1218.5,1216.25,1217.5,153646
2025-02-12 08:10:00+00:00,1216.75,1218.4000244140625,1214.0,1218.3499755859375,196043
2025-02-12 08:15:00+00:00,1213.5999755859375,1217.1500244140625,1213.300048828125,1216.75,212923
2025-02-12 08:20:00+00:00,1213.199951171875,1215.699951171875,1213.050048828125,1213.449951171875,268987
2025-02-12 08:25:00+00:00,1212.0,1214.699951171875,1211.199951171875,1213.449951171875,352831
2025-02-12 08:30:00+00:00,1212.0,1213.050048828125,1211.0,1211.8499755859375,315091
2025-02-12 08:35:00+00:00,1210.199951171875,1213.9000244140625,1210.199951171875,1212.0,154004
2025-02-12 08:40:00+00:00,1213.6500244140625,1214.0,1210.0999755859375,1210.0999755859375,143619
2025-02-12 08:45:00+00:00,1213.800048828125,1214.4000244140625,1212.699951171875,1213.75,244999
2025-02-12 08:50:00+00:00,1213.9000244140625,1216.800048828125,1213.800048828125,1213.800048828125,173739
2025-02-12 08:55:00+00:00,1213.0,1214.0,1212.0999755859375,1213.9000244140625,197083
2025-02-12 09:00:00+00:00,1210.25,1213.0,1210.050048828125,1213.0,248350
2025-02-12 09:05:00+00:00,1211.1500244140625,1211.4000244140625,1210.0,1210.300048828125,186995
2025-02-12 09:10:00+00:00,1211.75,1213.0999755859375,1210.9000244140625,1211.1500244140625,128628
2025-02-12 09:15:00+00:00,1210.9000244140625,1212.300048828125,1210.300048828125,1211.75,134578
2025-02-12 09:20:00+00:00,1210.5999755859375,1211.300048828125,1210.0,1211.0999755859375,156043
2025-02-12 09:25:00+00:00,1210.75,1211.949951171875,1210.550048828125,1210.5999755859375,147840
2025-02-12 09:30:00+00:00,1215.9000244140625,1215.949951171875,1210.699951171875,1210.75,361264
2025-02-12 09:35:00+00:00,1217.9000244140625,1218.4000244140625,1215.8499755859375,1215.8499755859375,413956
2025-02-12 09:40:00+00:00,1217.300048828125,1218.25,1216.800048828125,1218.25,299211
2025-02-12 09:45:00+00:00,1216.5,1218.25,1215.949951171875,1217.199951171875,426234
2025-02-12 09:50:00+00:00,1216.699951171875,1217.5,1216.0999755859375,1216.550048828125,291239
2025-02-12 09:55:00+00:00,1216.949951171875,1217.25,1216.199951171875,1216.8499755859375,268549
2025-02-13 03:45:00+00:00,1219.4000244140625,1220.5,1217.050048828125,1217.4000244140625,0
2025-02-13 03:50:00+00:00,1214.949951171875,1222.300048828125,1213.699951171875,1219.4000244140625,428682
2025-02-13 03:55:00+00:00,1213.550048828125,1215.0999755859375,1212.5,1214.699951171875,137021
2025-02-13 04:00:00+00:00,1217.25,1217.449951171875,1213.4000244140625,1213.550048828125,139143
2025-02-13 04:05:00+00:00,1217.0999755859375,1218.5999755859375,1216.699951171875,1217.0999755859375,126082
2025-02-13 04:10:00+00:00,1219.050048828125,1220.4000244140625,1217.0999755859375,1217.0999755859375,164365
2025-02-13 04:15:00+00:00,1219.0,1219.949951171875,1218.5,1219.0999755859375,113760
2025-02-13 04:20:00+00:00,1220.9000244140625,1220.9000244140625,1218.9000244140625,1219.0,109243
2025-02-13 04:25:00+00:00,1219.9000244140625,1221.5999755859375,1219.3499755859375,1221.550048828125,105816
2025-02-13 04:30:00+00:00,1221.699951171875,1222.5,1219.3499755859375,1219.9000244140625,113237
2025-02-13 04:35:00+00:00,1220.300048828125,1222.4000244140625,1219.8499755859375,1221.699951171875,225707
2025-02-13 04:40:00+00:00,1222.25,1222.8499755859375,1219.699951171875,1220.300048828125,190448
2025-02-13 04:45:00+00:00,1222.3499755859375,1223.6500244140625,1222.25,1222.25,121625
2025-02-13 04:50:00+00:00,1220.4000244140625,1222.550048828125,1220.199951171875,1222.3499755859375,77320
2025-02-13 04:55:00+00:00,1218.199951171875,1220.699951171875,1216.8499755859375,1220.300048828125,138734
2025-02-13 05:00:00+00:00,1219.449951171875,1219.699951171875,1217.5999755859375,1218.199951171875,155601
2025-02-13 05:05:00+00:00,1221.5,1221.8499755859375,1219.1500244140625,1219.199951171875,85755
2025-02-13 05:10:00+00:00,1222.25,1222.75,1221.0,1221.5999755859375,61858
2025-02-13 05:15:00+00:00,1221.800048828125,1222.800048828125,1220.8499755859375,1222.5,101892
2025-02-13 05:20:00+00:00,1221.449951171875,1222.25,1221.199951171875,1221.5999755859375,72131
2025-02-13 05:25:00+00:00,1221.050048828125,1221.800048828125,1220.25,1221.25,96317
2025-02-13 05:30:00+00:00,1220.0,1222.6500244140625,1220.0,1221.050048828125,153661
2025-02-13 05:35:00+00:00,1219.199951171875,1220.0,1217.800048828125,1219.9000244140625,161871
2025-02-13 05:40:00+00:00,1221.0,1221.0,1219.199951171875,1219.25,53344
2025-02-13 05:45:00+00:00,1223.300048828125,1223.300048828125,1221.050048828125,1221.050048828125,70787
2025-02-13 05:50:00+00:00,1224.449951171875,1224.9000244140625,1223.0,1223.25,99823
2025-02-13 05:55:00+00:00,1224.449951171875,1225.0,1223.550048828125,1224.449951171875,61255
2025-02-13 06:00:00+00:00,1225.75,1226.0,1224.449951171875,1224.550048828125,87519
2025-02-13 06:05:00+00:00,1225.3499755859375,1226.4000244140625,1225.0999755859375,1225.75,62557
2025-02-13 06:10:00+00:00,1226.6500244140625,1226.8499755859375,1225.199951171875,1225.25,59974
2025-02-13 06:15:00+00:00,1227.050048828125,1227.800048828125,1225.949951171875,1226.5999755859375,161073
2025-02-13 06:20:00+00:00,1226.199951171875,1227.0999755859375,1225.199951171875,1227.0999755859375,117851
2025-02-13 06:25:00+00:00,1225.449951171875,1226.050048828125,1225.0999755859375,1226.0,48617
2025-02-13 06:30:00+00:00,1225.5,1225.6500244140625,1225.0,1225.0999755859375,27353
2025-02-13 06:35:00+00:00,1226.5,1226.9000244140625,1225.3499755859375,1225.449951171875,56280
2025-02-13 06:40:00+00:00,1226.449951171875,1227.949951171875,1225.25,1226.449951171875,121719
2025-02-13 06:45:00+00:00,1227.199951171875,1227.3499755859375,1226.0,1226.449951171875,172737
2025-02-13 06:50:00+00:00,1227.050048828125,1227.199951171875,1226.0,1227.0999755859375,60024
2025-02-13 06:55:00+00:00,1224.9000244140625,1227.199951171875,1224.5,1227.050048828125,68935
2025-02-13 07:00:00+00:00,1225.550048828125,1225.9000244140625,1224.199951171875,1224.949951171875,63699
2025-02-13 07:05:00+00:00,1224.5999755859375,1225.75,1223.550048828125,1225.550048828125,78831
2025-02-13 07:10:00+00:00,1225.0999755859375,1225.5,1223.4000244140625,1224.8499755859375,65168
2025-02-13 07:15:00+00:00,1225.050048828125,1226.1500244140625,1224.800048828125,1225.0,75239
2025-02-13 07:20:00+00:00,1224.800048828125,1225.550048828125,1224.3499755859375,1225.050048828125,67846
2025-02-13 07:25:00+00:00,1225.0,1225.3499755859375,1224.699951171875,1224.800048828125,36373
2025-02-13 07:30:00+00:00,1225.0,1225.5,1224.699951171875,1225.0,36945
2025-02-13 07:35:00+00:00,1224.8499755859375,1225.3499755859375,1224.6500244140625,1225.0999755859375,28731
2025-02-13 07:40:00+00:00,1222.699951171875,1225.1500244140625,1222.699951171875,1224.9000244140625,73084
2025-02-13 07:45:00+00:00,1223.449951171875,1223.9000244140625,1222.0,1222.699951171875,90041
2025-02-13 07:50:00+00:00,1222.949951171875,1224.4000244140625,1222.9000244140625,1223.4000244140625,54701
2025-02-13 07:55:00+00:00,1222.050048828125,1223.300048828125,1221.4000244140625,1223.050048828125,93391
2025-02-13 08:00:00+00:00,1220.0,1222.0999755859375,1220.0,1222.0999755859375,73769
2025-02-13 08:05:00+00:00,1218.199951171875,1220.5999755859375,1217.800048828125,1220.0,132605
2025-02-13 08:10:00+00:00,1217.8499755859375,1219.0,1216.050048828125,1218.199951171875,175552
2025-02-13 08:15:00+00:00,1216.050048828125,1218.3499755859375,1216.0,1217.8499755859375,85557
2025-02-13 08:20:00+00:00,1215.9000244140625,1217.8499755859375,1215.199951171875,1216.25,121267
2025-02-13 08:25:00+00:00,1217.550048828125,1218.050048828125,1215.6500244140625,1215.9000244140625,91372
2025-02-13 08:30:00+00:00,1218.449951171875,1218.9000244140625,1217.0,1217.5999755859375,73057
2025-02-13 08:35:00+00:00,1215.3499755859375,1218.550048828125,1215.199951171875,1218.3499755859375,77148
2025-02-13 08:40:00+00:00,1215.300048828125,1216.0999755859375,1214.5,1215.1500244140625,87676
2025-02-13 08:45:00+00:00,1214.8499755859375,1215.949951171875,1214.5999755859375,1215.1500244140625,75483
2025-02-13 08:50:00+00:00,1214.75,1215.449951171875,1214.25,1214.550048828125,55479
2025-02-13 08:55:00+00:00,1215.0,1215.5,1214.4000244140625,1214.75,65250
2025-02-13 09:00:00+00:00,1213.1500244140625,1215.0,1212.0,1215.0,168458
2025-02-13 09:05:00+00:00,1212.9000244140625,1213.5,1212.050048828125,1213.1500244140625,99841
2025-02-13 09:10:00+00:00,1213.5999755859375,1214.25,1212.199951171875,1213.0,146069
2025-02-13 09:15:00+00:00,1214.800048828125,1215.1500244140625,1212.5,1213.550048828125,105519
2025-02-13 09:20:00+00:00,1215.0999755859375,1215.699951171875,1213.300048828125,1214.800048828125,105546
2025-02-13 09:25:00+00:00,1214.25,1215.25,1214.050048828125,1215.1500244140625,96373
2025-02-13 09:30:00+00:00,1214.800048828125,1215.5999755859375,1214.1500244140625,1215.0,180641
2025-02-13 09:35:00+00:00,1217.5999755859375,1217.5999755859375,1214.5,1214.800048828125,225001
2025-02-13 09:40:00+00:00,1216.0,1218.199951171875,1216.0,1217.5999755859375,171702
2025-02-13 09:45:00+00:00,1216.199951171875,1216.800048828125,1215.5,1215.949951171875,205002
2025-02-13 09:50:00+00:00,1216.0,1216.949951171875,1215.8499755859375,1216.199951171875,194638
2025-02-13 09:55:00+00:00,1216.199951171875,1216.6500244140625,1215.0999755859375,1216.0,155940
2025-02-14 03:45:00+00:00,1219.050048828125,1223.9000244140625,1218.800048828125,1219.0,0
2025-02-14 03:50:00+00:00,1219.699951171875,1219.949951171875,1217.0,1219.0,147271
2025-02-14 03:55:00+00:00,1217.25,1219.949951171875,1217.0,1219.699951171875,96186
2025-02-14 04:00:00+00:00,1215.199951171875,1217.3499755859375,1214.4000244140625,1217.0,120806
2025-02-14 04:05:00+00:00,1219.300048828125,1219.699951171875,1214.5,1215.1500244140625,83569
2025-02-14 04:10:00+00:00,1218.4000244140625,1219.800048828125,1218.0999755859375,1219.300048828125,66554
2025-02-14 04:15:00+00:00,1217.4000244140625,1219.1500244140625,1215.800048828125,1218.5999755859375,72316
2025-02-14 04:20:00+00:00,1216.5,1219.0,1216.300048828125,1217.550048828125,52446
2025-02-14 04:25:00+00:00,1218.8499755859375,1219.3499755859375,1216.0,1216.25,54112
2025-02-14 04:30:00+00:00,1219.9000244140625,1220.0,1217.949951171875,1218.5999755859375,95078
2025-02-14 04:35:00+00:00,1220.199951171875,1221.8499755859375,1219.0,1220.0,95004
2025-02-14 04:40:00+00:00,1219.5999755859375,1220.5999755859375,1219.300048828125,1220.199951171875,38652
2025-02-14 04:45:00+00:00,1220.300048828125,1222.1500244140625,1219.300048828125,1219.5999755859375,2469835
2025-02-14 04:50:00+00:00,1220.5,1221.5,1220.050048828125,1220.300048828125,100818
2025-02-14 04:55:00+00:00,1216.5999755859375,1220.5,1216.050048828125,1220.5,93943
2025-02-14 05:00:00+00:00,1216.6500244140625,1217.5999755859375,1216.1500244140625,1216.5999755859375,47671
2025-02-14 05:05:00+00:00,1211.6500244140625,1216.8499755859375,1211.0999755859375,1216.800048828125,161694
2025-02-14 05:10:00+00:00,1210.5,1212.0,1210.050048828125,1211.449951171875,106512
2025-02-14 05:15:00+00:00,1209.5,1211.5,1208.0,1210.5,129066
2025-02-14 05:20:00+00:00,1209.800048828125,1210.9000244140625,1208.550048828125,1209.550048828125,89680
2025-02-14 05:25:00+00:00,1210.6500244140625,1211.25,1209.800048828125,1209.949951171875,40289
2025-02-14 05:30:00+00:00,1210.0,1212.4000244140625,1209.8499755859375,1210.6500244140625,134615
2025-02-14 05:35:00+00:00,1206.8499755859375,1210.0,1206.449951171875,1210.0,109375
2025-02-14 05:40:00+00:00,1210.3499755859375,1210.9000244140625,1206.550048828125,1206.9000244140625,78090
2025-02-14 05:45:00+00:00,1208.6500244140625,1210.3499755859375,1208.4000244140625,1210.3499755859375,58639
2025-02-14 05:50:00+00:00,1208.5999755859375,1209.6500244140625,1208.4000244140625,1208.6500244140625,39969
2025-02-14 05:55:00+00:00,1208.8499755859375,1209.9000244140625,1208.800048828125,1208.8499755859375,39825
2025-02-14 06:00:00+00:00,1211.0999755859375,1211.300048828125,1208.0,1208.8499755859375,134810
2025-02-14 06:05:00+00:00,1208.949951171875,1211.5,1208.699951171875,1211.050048828125,63679
2025-02-14 06:10:00+00:00,1213.449951171875,1213.699951171875,1208.800048828125,1208.800048828125,85457
2025-02-14 06:15:00+00:00,1212.449951171875,1213.949951171875,1212.449951171875,1213.0999755859375,63696
2025-02-14 06:20:00+00:00,1212.0,1213.0,1211.800048828125,1212.5999755859375,33174
2025-02-14 06:25:00+00:00,1214.0999755859375,1214.300048828125,1211.800048828125,1211.800048828125,118835
2025-02-14 06:30:00+00:00,1209.5,1214.25,1209.0,1214.25,78143
2025-02-14 06:35:00+00:00,1207.699951171875,1210.25,1207.050048828125,1209.0,114017
